ID,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Label
770,44,Travel_Rarely,Research & Development,3,3,Life Sciences,1333,1,Male,3,1,Laboratory Technician,1,Married,2362,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2,1
771,31,Travel_Rarely,Research & Development,26,1,Life Sciences,16,1,Male,3,1,Research Scientist,3,Divorced,2911,1,Y,No,17,3,4,80,1,5,1,2,5,2,4,3,0
772,38,Travel_Frequently,Research & Development,2,4,Life Sciences,803,1,Female,4,2,Manufacturing Director,1,Single,5980,6,Y,Yes,12,3,4,80,0,17,2,3,15,7,4,12,0
773,28,Travel_Rarely,Research & Development,10,3,Other,1097,3,Female,3,2,Research Scientist,3,Single,3660,3,Y,No,13,3,4,80,0,10,4,4,8,7,1,7,0
774,55,Travel_Rarely,Research & Development,2,2,Medical,1336,4,Female,1,5,Manager,3,Married,19187,4,Y,No,14,3,4,80,1,23,5,3,19,9,9,11,0
775,35,Travel_Rarely,Research & Development,8,1,Life Sciences,63,4,Male,4,1,Laboratory Technician,4,Married,2269,1,Y,No,19,3,4,80,0,1,2,3,1,0,0,1,0
776,54,Travel_Rarely,Research & Development,5,2,Medical,522,1,Male,3,5,Research Director,1,Married,19406,4,Y,No,11,3,3,80,1,24,4,2,4,2,1,2,0
777,28,Travel_Rarely,Research & Development,1,2,Life Sciences,741,1,Female,1,1,Research Scientist,2,Single,2216,7,Y,Yes,13,3,4,80,0,10,4,3,7,7,3,7,1
778,34,Travel_Rarely,Sales,8,2,Life Sciences,808,3,Female,3,2,Sales Executive,1,Married,6500,5,Y,No,17,3,2,80,1,6,1,3,3,2,1,2,0
779,38,Travel_Rarely,Sales,1,3,Life Sciences,1961,1,Male,2,1,Sales Representative,1,Single,2858,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0,0
780,29,Travel_Rarely,Research & Development,18,1,Medical,315,3,Male,2,1,Research Scientist,4,Single,2389,1,Y,Yes,13,3,3,80,0,4,3,2,4,3,0,1,1
781,35,Travel_Rarely,Research & Development,1,4,Life Sciences,826,4,Female,4,1,Research Scientist,3,Single,2506,3,Y,No,13,3,3,80,0,7,0,3,2,2,2,2,0
782,38,Travel_Rarely,Research & Development,15,2,Life Sciences,461,3,Male,2,3,Research Director,4,Divorced,11510,0,Y,Yes,14,3,2,80,1,12,3,3,11,10,2,9,0
783,31,Travel_Rarely,Sales,2,2,Life Sciences,1996,1,Male,3,1,Sales Representative,3,Married,3067,0,Y,No,19,3,3,80,1,3,1,3,2,2,1,2,0
784,28,Travel_Rarely,Research & Development,21,3,Medical,221,3,Male,3,1,Research Scientist,4,Married,2713,1,Y,No,11,3,3,80,1,5,2,1,5,2,0,2,0
785,35,Travel_Frequently,Research & Development,2,4,Medical,1704,1,Male,2,1,Research Scientist,4,Single,4930,0,Y,Yes,14,3,3,80,0,6,2,4,5,4,1,4,0
786,55,Travel_Rarely,Research & Development,4,4,Life Sciences,1501,4,Male,3,2,Healthcare Representative,3,Married,4035,0,Y,Yes,16,3,2,80,0,4,2,3,3,2,1,2,0
787,36,Travel_Rarely,Sales,2,4,Life Sciences,1556,3,Male,3,1,Sales Representative,4,Single,2644,3,Y,Yes,21,4,4,80,0,7,3,2,3,2,1,2,0
788,47,Non-Travel,Sales,2,4,Marketing,1731,3,Male,3,2,Sales Executive,2,Married,4978,7,Y,No,11,3,4,80,1,4,3,1,1,0,0,0,0
789,52,Non-Travel,Research & Development,19,4,Medical,791,4,Male,3,1,Research Scientist,4,Married,4258,0,Y,No,18,3,1,80,1,5,3,3,4,3,1,2,0
790,34,Non-Travel,Research & Development,16,4,Technical Degree,1905,4,Male,1,1,Research Scientist,1,Married,2307,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0,1
791,36,Travel_Rarely,Sales,16,4,Marketing,1436,3,Female,2,2,Sales Executive,1,Married,5647,4,Y,No,13,3,1,80,2,11,3,2,3,2,0,2,0
792,32,Travel_Rarely,Research & Development,1,3,Medical,78,1,Male,3,2,Manufacturing Director,4,Married,6162,1,Y,Yes,22,4,2,80,1,9,3,3,9,8,7,8,0
793,37,Non-Travel,Research & Development,5,2,Technical Degree,1440,3,Male,4,1,Laboratory Technician,3,Single,3500,0,Y,No,14,3,1,80,0,7,2,1,6,5,1,3,0
794,36,Travel_Frequently,Sales,11,2,Technical Degree,154,2,Female,3,3,Sales Executive,4,Married,9738,0,Y,No,14,3,3,80,1,10,6,3,9,7,2,8,0
795,36,Travel_Rarely,Research & Development,6,4,Life Sciences,1221,3,Male,1,1,Laboratory Technician,3,Divorced,2741,1,Y,No,14,3,3,80,1,7,4,3,7,7,1,7,0
796,45,Travel_Rarely,Research & Development,8,4,Other,452,4,Male,3,2,Research Scientist,4,Married,3697,9,Y,No,14,3,1,80,2,12,3,3,10,9,9,8,0
797,24,Travel_Rarely,Sales,1,1,Technical Degree,554,1,Female,3,1,Sales Representative,2,Single,3202,1,Y,Yes,16,3,2,80,0,6,4,3,5,3,1,4,1
798,39,Travel_Rarely,Research & Development,1,4,Medical,332,3,Female,3,1,Laboratory Technician,3,Divorced,2232,7,Y,No,14,3,3,80,3,7,1,3,3,2,1,2,0
799,42,Non-Travel,Research & Development,21,2,Medical,270,3,Female,3,2,Manufacturing Director,3,Divorced,5265,2,Y,No,16,3,2,80,1,11,5,3,5,3,0,2,0
800,41,Travel_Rarely,Sales,6,3,Marketing,1708,4,Male,3,3,Sales Executive,3,Single,9241,1,Y,No,12,3,2,80,0,10,3,3,10,8,8,7,0
801,53,Travel_Rarely,Research & Development,2,3,Medical,1472,4,Male,4,4,Research Director,2,Single,16598,4,Y,No,12,3,2,80,0,35,2,2,9,8,8,8,0
802,36,Non-Travel,Research & Development,8,3,Life Sciences,742,1,Female,4,3,Research Director,1,Married,11713,9,Y,No,14,3,1,80,1,10,2,3,8,7,0,5,0
803,29,Travel_Rarely,Research & Development,15,1,Life Sciences,1202,2,Female,1,1,Research Scientist,4,Married,2168,0,Y,Yes,18,3,1,80,1,6,2,2,5,4,1,3,0
804,27,Travel_Rarely,Research & Development,6,3,Life Sciences,1162,4,Male,2,1,Research Scientist,3,Married,2539,1,Y,No,13,3,3,80,1,4,0,3,4,2,2,2,0
805,30,Travel_Rarely,Human Resources,1,3,Life Sciences,1499,3,Male,3,1,Human Resources,3,Divorced,2064,0,Y,No,21,4,1,80,1,6,3,4,5,3,1,3,0
806,53,Travel_Rarely,Sales,1,1,Medical,682,4,Female,3,2,Sales Executive,1,Single,8381,7,Y,No,20,4,4,80,0,18,2,4,14,7,8,10,0
807,42,Travel_Rarely,Research & Development,29,3,Medical,1148,2,Male,1,2,Laboratory Technician,4,Single,4272,4,Y,No,19,3,1,80,0,16,3,3,1,0,0,0,0
808,42,Travel_Rarely,Research & Development,4,2,Technical Degree,319,3,Male,3,5,Manager,4,Married,19232,1,Y,No,11,3,4,80,0,22,3,3,22,17,11,15,0
809,34,Travel_Rarely,Research & Development,2,4,Life Sciences,339,4,Male,2,2,Manufacturing Director,1,Married,5957,6,Y,No,13,3,2,80,1,13,3,3,11,9,5,9,0
810,44,Travel_Rarely,Human Resources,1,4,Life Sciences,665,1,Female,2,2,Human Resources,3,Single,5985,4,Y,No,11,3,2,80,0,10,1,4,2,2,0,2,0
811,29,Travel_Rarely,Research & Development,10,3,Life Sciences,994,4,Female,2,1,Research Scientist,1,Single,2404,6,Y,Yes,20,4,3,80,0,3,5,3,0,0,0,0,1
812,28,Travel_Rarely,Research & Development,1,3,Life Sciences,1799,3,Male,3,1,Research Scientist,4,Married,2044,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3,0
813,36,Travel_Rarely,Research & Development,14,1,Life Sciences,924,3,Male,3,2,Healthcare Representative,4,Married,6586,0,Y,Yes,17,3,1,80,1,17,2,2,16,8,4,11,0
814,29,Non-Travel,Sales,2,3,Life Sciences,469,4,Male,3,2,Sales Executive,3,Married,4649,1,Y,No,14,3,1,80,1,4,3,2,4,3,0,2,0
815,49,Travel_Rarely,Research & Development,4,2,Medical,1256,1,Male,2,5,Manager,3,Married,18711,2,Y,No,13,3,3,80,1,23,2,4,1,0,0,0,0
816,32,Travel_Rarely,Sales,2,1,Marketing,1396,3,Male,3,2,Sales Executive,2,Married,4078,0,Y,Yes,13,3,1,80,3,4,3,2,3,2,1,2,0
817,39,Travel_Rarely,Research & Development,6,3,Medical,932,4,Male,3,1,Laboratory Technician,1,Married,2404,7,Y,Yes,21,4,4,80,0,8,2,1,2,2,2,2,1
818,29,Travel_Frequently,Sales,20,3,Technical Degree,974,3,Female,3,1,Sales Representative,4,Married,2157,1,Y,No,15,3,2,80,1,3,5,3,3,1,0,2,0
819,32,Travel_Frequently,Research & Development,2,2,Life Sciences,8,4,Male,3,1,Laboratory Technician,4,Single,3068,0,Y,No,13,3,3,80,0,8,2,2,7,7,3,6,0
820,27,Travel_Rarely,Research & Development,8,3,Medical,1751,3,Female,3,1,Research Scientist,4,Single,3445,1,Y,No,11,3,3,80,0,6,5,2,6,2,1,4,0
821,26,Travel_Rarely,Research & Development,7,3,Other,1417,3,Male,4,1,Laboratory Technician,1,Single,3578,0,Y,No,12,3,4,80,0,8,2,3,7,7,0,7,0
822,46,Travel_Rarely,Sales,2,3,Marketing,1204,3,Female,3,4,Manager,1,Married,17048,8,Y,No,23,4,1,80,0,28,2,3,26,15,15,9,0
823,26,Travel_Rarely,Sales,28,2,Marketing,641,1,Male,3,2,Sales Executive,2,Married,6272,1,Y,No,20,4,4,80,2,6,5,4,5,3,1,4,0
824,30,Travel_Rarely,Research & Development,16,3,Life Sciences,1763,3,Male,4,2,Healthcare Representative,3,Married,5294,3,Y,No,16,3,3,80,1,10,3,3,7,0,1,7,0
825,41,Travel_Rarely,Sales,6,3,Life Sciences,298,4,Female,3,3,Manager,4,Single,13591,3,Y,Yes,18,3,3,80,0,16,3,3,1,0,0,0,0
826,46,Travel_Rarely,Sales,3,3,Life Sciences,1527,3,Female,3,4,Manager,2,Married,16606,8,Y,No,12,3,4,80,1,23,2,4,13,12,5,1,0
827,35,Travel_Rarely,Sales,7,1,Life Sciences,1492,4,Male,3,1,Sales Representative,3,Married,2404,1,Y,No,13,3,1,80,1,1,3,3,1,0,0,0,0
828,51,Travel_Rarely,Sales,14,2,Life Sciences,500,3,Female,3,2,Sales Executive,4,Married,4936,4,Y,No,11,3,3,80,1,18,2,2,7,7,0,7,0
829,48,Travel_Rarely,Research & Development,6,3,Life Sciences,1022,1,Male,2,2,Healthcare Representative,3,Single,4240,2,Y,No,13,3,4,80,0,19,0,3,2,2,2,2,0
830,48,Travel_Rarely,Research & Development,2,2,Technical Degree,1258,4,Male,4,1,Laboratory Technician,2,Single,2559,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0,0
831,22,Non-Travel,Research & Development,16,2,Medical,22,4,Male,4,1,Laboratory Technician,4,Divorced,2935,1,Y,Yes,13,3,2,80,2,1,2,2,1,0,0,0,0
832,27,Travel_Rarely,Research & Development,17,3,Technical Degree,233,3,Male,3,1,Research Scientist,2,Married,3058,0,Y,Yes,16,3,4,80,1,6,3,2,5,2,1,1,0
833,37,Travel_Rarely,Research & Development,13,3,Medical,1543,1,Male,3,2,Research Scientist,4,Married,4285,1,Y,No,17,3,1,80,0,10,2,3,10,8,3,7,0
834,48,Travel_Rarely,Research & Development,20,4,Medical,945,4,Male,3,1,Research Scientist,3,Married,2259,4,Y,No,17,3,1,80,2,13,2,2,0,0,0,0,0
835,53,Travel_Rarely,Research & Development,13,2,Medical,250,4,Female,4,2,Manufacturing Director,1,Divorced,4450,1,Y,No,11,3,3,80,2,5,3,3,4,2,1,3,0
836,42,Travel_Rarely,Sales,4,4,Marketing,1171,2,Male,3,2,Sales Executive,1,Single,5155,7,Y,No,13,3,4,80,0,9,3,4,6,4,1,5,0
837,32,Travel_Frequently,Research & Development,16,1,Life Sciences,33,2,Female,1,1,Research Scientist,1,Single,3919,1,Y,Yes,22,4,2,80,0,10,5,3,10,2,6,7,1
838,37,Travel_Rarely,Sales,9,2,Marketing,1787,2,Male,2,2,Sales Executive,2,Married,4189,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3,0
839,26,Travel_Rarely,Sales,4,4,Marketing,401,4,Male,2,2,Sales Executive,4,Single,5828,1,Y,Yes,12,3,2,80,0,8,0,3,8,7,7,4,1
840,52,Travel_Rarely,Research & Development,8,4,Other,1409,3,Female,3,1,Laboratory Technician,1,Married,2950,9,Y,No,13,3,3,80,0,12,2,1,5,4,0,4,0
841,38,Travel_Rarely,Research & Development,3,5,Technical Degree,193,4,Female,3,2,Research Scientist,3,Single,4317,3,Y,Yes,20,4,2,80,0,19,2,3,3,2,2,2,0
842,50,Travel_Rarely,Research & Development,10,3,Technical Degree,491,4,Male,2,3,Healthcare Representative,4,Single,10496,6,Y,No,15,3,4,80,0,20,2,3,4,3,1,3,0
843,29,Travel_Rarely,Human Resources,13,3,Human Resources,1844,1,Male,2,1,Human Resources,1,Divorced,2335,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0,1
844,29,Travel_Rarely,Research & Development,7,3,Life Sciences,1260,3,Male,3,2,Healthcare Representative,4,Divorced,6623,1,Y,Yes,11,3,2,80,2,6,2,3,6,0,1,0,0
845,31,Travel_Rarely,Sales,7,3,Life Sciences,613,3,Male,2,3,Manager,4,Divorced,11557,9,Y,No,21,4,3,80,1,10,3,2,5,4,0,1,0
846,37,Travel_Rarely,Research & Development,14,3,Life Sciences,515,4,Female,3,1,Laboratory Technician,1,Divorced,3034,1,Y,No,12,3,3,80,1,18,2,2,18,7,12,17,0
847,33,Travel_Rarely,Research & Development,28,4,Life Sciences,1549,2,Male,3,2,Laboratory Technician,3,Married,5207,1,Y,Yes,12,3,2,80,1,15,3,3,15,14,5,7,0
848,43,Travel_Frequently,Research & Development,21,3,Medical,525,4,Male,3,1,Laboratory Technician,4,Married,2258,7,Y,No,20,4,1,80,1,8,1,3,3,2,1,2,0
849,35,Travel_Rarely,Sales,4,3,Technical Degree,1100,4,Male,3,3,Sales Executive,1,Single,9582,0,Y,Yes,22,4,1,80,0,9,2,3,8,7,4,7,1
850,35,Non-Travel,Research & Development,8,4,Life Sciences,1630,3,Female,3,2,Healthcare Representative,3,Married,4148,1,Y,No,12,3,4,80,1,15,5,3,14,11,2,9,0
851,45,Travel_Rarely,Sales,2,2,Technical Degree,783,2,Male,1,2,Sales Representative,3,Single,6632,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1,0
852,37,Travel_Frequently,Sales,1,4,Medical,1700,3,Male,1,2,Sales Executive,4,Divorced,9525,1,Y,No,14,3,3,80,2,6,2,2,6,3,1,3,0
853,43,Travel_Rarely,Research & Development,8,3,Life Sciences,920,1,Female,3,2,Manufacturing Director,2,Divorced,4765,4,Y,No,21,4,3,80,1,4,2,4,1,0,0,0,0
854,49,Travel_Rarely,Research & Development,5,4,Technical Degree,1473,1,Male,3,2,Healthcare Representative,3,Married,6651,2,Y,No,14,3,2,80,1,20,0,2,3,2,1,2,0
855,38,Non-Travel,Sales,10,3,Technical Degree,983,3,Female,3,2,Sales Executive,4,Single,5666,1,Y,Yes,13,3,2,80,0,6,1,3,5,3,1,3,0
856,44,Travel_Rarely,Research & Development,9,2,Life Sciences,913,2,Male,3,1,Research Scientist,1,Married,2559,1,Y,Yes,13,3,4,80,0,8,0,3,8,7,7,1,0
857,29,Travel_Rarely,Research & Development,6,1,Medical,1192,2,Female,3,1,Laboratory Technician,4,Married,3131,1,Y,No,13,3,1,80,1,10,5,3,10,8,0,8,0
858,49,Travel_Rarely,Sales,11,4,Marketing,1757,4,Female,3,2,Sales Executive,4,Single,4507,3,Y,No,12,3,3,80,0,8,1,4,5,1,0,4,0
859,31,Travel_Frequently,Research & Development,2,3,Life Sciences,1464,2,Male,3,1,Laboratory Technician,4,Married,3722,6,Y,Yes,13,3,3,80,1,7,2,1,2,2,2,2,1
860,21,Travel_Rarely,Sales,12,3,Life Sciences,494,3,Female,4,1,Sales Representative,2,Single,2716,1,Y,No,15,3,4,80,0,1,0,3,1,0,0,0,1
861,26,Travel_Frequently,Research & Development,11,2,Medical,390,1,Male,3,2,Healthcare Representative,1,Married,4741,1,Y,Yes,13,3,3,80,1,5,3,3,5,3,3,3,0
862,33,Travel_Rarely,Research & Development,14,3,Medical,325,3,Male,3,1,Laboratory Technician,4,Married,2436,5,Y,Yes,13,3,3,80,1,8,2,1,5,4,0,4,1
863,27,Travel_Rarely,Sales,9,3,Marketing,1965,4,Male,3,2,Sales Executive,4,Single,4105,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7,0
864,19,Travel_Rarely,Research & Development,25,3,Life Sciences,1269,2,Female,4,1,Research Scientist,4,Single,2994,1,Y,Yes,12,3,4,80,0,1,2,3,1,0,0,1,0
865,37,Non-Travel,Sales,19,2,Medical,904,1,Male,3,3,Sales Executive,2,Single,7642,1,Y,Yes,13,3,4,80,0,10,2,3,10,0,0,9,0
866,40,Non-Travel,Research & Development,8,1,Medical,1468,4,Male,2,3,Research Director,2,Divorced,13757,2,Y,No,11,3,3,80,1,16,5,3,9,8,4,8,0
867,22,Travel_Rarely,Research & Development,8,1,Medical,1783,3,Female,3,1,Laboratory Technician,1,Married,2398,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0,1
868,46,Travel_Rarely,Research & Development,15,2,Life Sciences,1217,4,Male,3,5,Research Director,2,Married,19081,5,Y,No,11,3,1,80,1,25,2,3,4,2,0,3,0
869,51,Travel_Rarely,Sales,21,4,Marketing,120,3,Male,3,2,Sales Executive,4,Single,5441,0,Y,Yes,22,4,4,80,0,11,2,1,10,7,1,0,0
870,39,Travel_Frequently,Research & Development,22,3,Medical,1043,4,Female,3,3,Manufacturing Director,1,Single,10880,1,Y,Yes,13,3,3,80,0,21,2,3,21,6,2,8,0
871,37,Travel_Rarely,Research & Development,19,2,Life Sciences,61,2,Male,3,1,Research Scientist,2,Married,3022,4,Y,No,21,4,1,80,0,8,1,3,1,0,0,0,0
872,40,Travel_Rarely,Research & Development,2,4,Life Sciences,2048,3,Male,2,1,Research Scientist,3,Single,2809,2,Y,No,14,3,4,80,0,8,2,3,2,2,2,2,0
873,27,Travel_Rarely,Research & Development,14,3,Life Sciences,1244,1,Male,3,1,Research Scientist,1,Married,2235,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8,0
874,33,Travel_Rarely,Research & Development,2,2,Life Sciences,328,1,Female,3,1,Laboratory Technician,1,Married,2707,7,Y,No,20,4,1,80,0,13,3,4,9,7,1,7,1
875,32,Non-Travel,Sales,26,4,Marketing,333,3,Male,3,2,Sales Executive,4,Married,4465,0,Y,No,18,3,1,80,0,4,2,3,3,2,2,2,0
876,37,Non-Travel,Sales,9,4,Medical,626,1,Male,3,3,Sales Executive,2,Divorced,8834,1,Y,No,13,3,4,80,1,9,6,3,9,5,7,7,0
877,49,Travel_Frequently,Research & Development,2,1,Life Sciences,1941,2,Male,3,5,Research Director,4,Married,19161,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3,0
878,38,Travel_Frequently,Research & Development,3,4,Other,1060,3,Male,3,1,Research Scientist,3,Married,2821,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2,0
879,19,Travel_Rarely,Sales,22,1,Marketing,167,4,Male,3,1,Sales Representative,3,Single,1675,1,Y,Yes,19,3,4,80,0,0,2,2,0,0,0,0,1
880,37,Travel_Rarely,Research & Development,3,3,Other,1062,4,Female,3,2,Healthcare Representative,2,Single,4107,3,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,0
881,26,Travel_Rarely,Research & Development,4,2,Life Sciences,1275,3,Male,3,1,Research Scientist,4,Single,2875,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2,0
882,31,Non-Travel,Research & Development,1,4,Medical,308,3,Male,1,2,Manufacturing Director,3,Married,4345,0,Y,No,12,3,4,80,1,6,2,3,5,4,1,4,0
883,34,Non-Travel,Sales,19,3,Marketing,502,1,Male,4,2,Sales Executive,4,Single,5304,8,Y,Yes,13,3,2,80,0,9,3,2,5,2,0,4,1
884,29,Travel_Frequently,Research & Development,24,2,Life Sciences,1868,4,Male,2,1,Research Scientist,4,Single,2439,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0,1
885,43,Travel_Rarely,Research & Development,14,2,Life Sciences,843,2,Male,3,4,Research Director,1,Married,17159,6,Y,No,24,4,3,80,1,22,3,3,4,1,1,0,0
886,32,Travel_Rarely,Research & Development,7,2,Life Sciences,1309,4,Male,3,2,Laboratory Technician,3,Married,4883,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1,1
887,42,Travel_Rarely,Research & Development,2,3,Medical,1542,3,Male,2,1,Laboratory Technician,2,Married,4841,4,Y,No,14,3,2,80,1,4,3,3,1,0,0,0,0
888,32,Travel_Frequently,Research & Development,7,3,Life Sciences,359,2,Male,4,1,Laboratory Technician,2,Married,2794,1,Y,No,20,4,3,80,0,5,3,1,5,1,0,3,0
889,29,Travel_Rarely,Research & Development,1,3,Life Sciences,1264,4,Female,2,4,Research Director,4,Divorced,16124,3,Y,No,14,3,2,80,2,9,2,2,7,7,1,7,0
890,27,Travel_Rarely,Research & Development,4,2,Life Sciences,1259,1,Male,3,1,Research Scientist,3,Divorced,2517,1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3,0
891,20,Travel_Rarely,Research & Development,10,1,Medical,701,4,Male,3,1,Research Scientist,3,Single,1009,1,Y,Yes,11,3,4,80,0,1,5,3,1,0,1,1,1
892,26,Travel_Frequently,Human Resources,17,4,Life Sciences,608,2,Female,3,1,Human Resources,3,Divorced,2741,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,1
893,34,Travel_Rarely,Research & Development,2,4,Medical,1755,4,Male,4,1,Research Scientist,4,Married,2932,0,Y,Yes,14,3,1,80,3,6,3,3,5,0,1,2,0
894,27,Travel_Rarely,Research & Development,6,4,Medical,655,1,Female,2,1,Research Scientist,3,Divorced,2187,0,Y,No,12,3,3,80,2,6,5,2,5,3,0,3,0
895,52,Travel_Rarely,Research & Development,7,4,Life Sciences,1118,2,Male,3,3,Healthcare Representative,2,Single,10445,7,Y,No,19,3,4,80,0,18,4,3,8,6,4,0,0
896,33,Travel_Rarely,Sales,1,3,Medical,855,1,Male,4,2,Sales Executive,1,Divorced,4037,1,Y,No,22,4,1,80,1,9,5,3,9,8,0,8,0
897,24,Travel_Rarely,Research & Development,17,1,Medical,1009,4,Female,2,2,Manufacturing Director,3,Divorced,4377,1,Y,No,15,3,2,80,2,5,6,3,4,2,3,2,0
898,50,Travel_Frequently,Research & Development,2,3,Medical,1215,4,Female,3,4,Manager,1,Married,17856,2,Y,No,22,4,3,80,1,32,3,3,2,2,2,2,0
899,38,Travel_Rarely,Sales,10,4,Marketing,1119,3,Male,2,3,Sales Executive,3,Divorced,8740,0,Y,Yes,14,3,2,80,2,9,2,3,8,7,2,7,0
900,37,Travel_Rarely,Research & Development,1,2,Medical,340,3,Female,2,1,Research Scientist,1,Married,3920,2,Y,No,14,3,1,80,1,17,2,2,3,1,0,2,0
901,26,Travel_Rarely,Sales,10,3,Medical,1836,3,Male,3,2,Sales Executive,4,Single,4684,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2,0
902,36,Travel_Rarely,Research & Development,6,3,Life Sciences,97,2,Female,4,1,Laboratory Technician,4,Married,3038,3,Y,No,12,3,2,80,0,5,3,3,1,0,0,0,0
903,24,Travel_Rarely,Research & Development,1,2,Life Sciences,1981,2,Male,2,2,Healthcare Representative,3,Single,4617,1,Y,No,12,3,2,80,0,4,2,2,4,3,1,2,0
904,31,Travel_Rarely,Sales,20,3,Life Sciences,175,2,Female,1,2,Sales Executive,3,Married,4559,3,Y,Yes,11,3,3,80,1,4,2,3,2,2,2,2,1
905,41,Travel_Rarely,Sales,9,1,Life Sciences,176,3,Male,3,3,Sales Executive,3,Divorced,8189,3,Y,Yes,13,3,3,80,1,12,2,3,9,7,0,7,0
906,18,Non-Travel,Research & Development,1,3,Life Sciences,1368,4,Female,3,1,Laboratory Technician,4,Single,1611,1,Y,No,15,3,3,80,0,0,5,4,0,0,0,0,0
907,25,Travel_Rarely,Sales,4,1,Marketing,885,3,Male,2,2,Sales Executive,1,Married,4256,1,Y,No,12,3,1,80,0,5,1,4,5,2,0,3,0
908,31,Travel_Rarely,Research & Development,8,3,Life Sciences,1433,1,Female,2,1,Research Scientist,2,Single,1261,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0,1
909,38,Non-Travel,Sales,2,2,Life Sciences,361,4,Male,2,2,Sales Executive,4,Married,5249,3,Y,No,18,3,4,80,1,13,0,3,8,7,7,5,0
910,28,Travel_Rarely,Research & Development,3,3,Medical,1121,4,Female,3,3,Manufacturing Director,2,Divorced,7655,0,Y,No,17,3,2,80,3,10,3,2,9,7,1,7,0
911,20,Travel_Rarely,Research & Development,3,3,Life Sciences,1198,1,Male,2,1,Laboratory Technician,3,Single,3033,1,Y,No,12,3,1,80,0,2,2,2,2,2,1,2,0
912,45,Travel_Frequently,Research & Development,7,4,Life Sciences,341,1,Male,4,2,Manufacturing Director,3,Married,6434,4,Y,No,17,3,4,80,1,9,1,3,3,2,0,2,0
913,41,Travel_Rarely,Research & Development,5,3,Life Sciences,1814,2,Male,4,2,Healthcare Representative,2,Single,6870,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2,0
914,27,Travel_Rarely,Research & Development,2,4,Life Sciences,54,4,Female,3,1,Laboratory Technician,1,Divorced,2341,1,Y,No,13,3,4,80,1,1,6,3,1,0,0,0,0
915,33,Travel_Rarely,Research & Development,2,3,Medical,39,3,Male,3,1,Laboratory Technician,4,Single,2496,4,Y,No,11,3,4,80,0,7,3,3,1,1,0,0,0
916,21,Travel_Rarely,Research & Development,5,1,Medical,1623,3,Male,3,1,Research Scientist,4,Single,3117,1,Y,No,18,3,3,80,0,3,2,3,2,2,2,2,0
917,56,Travel_Rarely,Research & Development,23,3,Life Sciences,1373,4,Male,3,4,Manufacturing Director,2,Married,13402,4,Y,Yes,12,3,1,80,1,33,0,3,19,16,15,9,0
918,40,Travel_Rarely,Research & Development,2,1,Medical,763,4,Female,2,1,Research Scientist,4,Single,2342,0,Y,Yes,20,4,4,80,0,5,2,2,4,2,2,3,0
919,31,Travel_Rarely,Research & Development,9,4,Life Sciences,493,3,Male,2,1,Research Scientist,2,Single,2657,0,Y,Yes,16,3,4,80,0,3,5,3,2,2,2,2,0
920,30,Travel_Rarely,Sales,27,5,Marketing,747,3,Male,3,2,Sales Executive,4,Divorced,5304,7,Y,No,23,4,4,80,1,10,2,2,8,7,7,7,0
921,33,Travel_Rarely,Research & Development,25,3,Life Sciences,1545,4,Male,2,2,Manufacturing Director,2,Single,4320,1,Y,No,13,3,4,80,0,5,2,3,5,3,0,2,0
922,27,Travel_Rarely,Sales,23,1,Medical,1864,2,Female,2,2,Sales Representative,3,Married,3540,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8,0
923,40,Travel_Rarely,Human Resources,6,2,Medical,1550,3,Male,3,4,Manager,4,Single,16437,1,Y,Yes,21,4,4,80,0,21,2,3,21,7,7,7,0
