���ʱ��,֧��,A,B,C,D
2020/10/30 5:00,Q,7.8,100,0,0.7
2020/10/30 6:00,Q,7.4,100,0,0.6
2020/10/30 7:00,Q,7.1,100,0,0
2020/10/30 8:00,Q,8.2,100,0,0.5
2020/10/30 9:00,Q,11.3,100,0,0.1
2020/10/30 10:00,Q,13.8,76,0,2.3
2020/10/30 11:00,Q,15.2,56,0,2.1
2020/10/30 12:00,Q,15.7,51,0,2.8
2020/10/30 13:00,Q,15.9,51,0,2.3
2020/10/30 14:00,Q,16,49,0,2
2020/10/30 15:00,Q,16.1,49,0,1.6
2020/10/30 16:00,Q,15.9,51,0,1.4
2020/10/30 17:00,Q,15.6,54,0,0.7
2020/10/30 18:00,Q,15.1,57,0,0.7
2020/10/30 19:00,Q,14.4,63,0,1.5
2020/10/30 20:00,Q,14.2,63,0,0.5
2020/10/30 21:00,Q,14.2,64,0,1.3
2020/10/30 22:00,Q,13.9,80,0,0.5
2020/10/30 23:00,Q,14.7,61,0,1.7
2020/10/31,Q,14.9,60,0,2
2020/10/31 1:00,Q,13.4,81,0,1
2020/10/31 2:00,Q,12.3,98,0,1.4
2020/10/31 3:00,Q,12,100,0,0.5
2020/10/31 4:00,Q,12,100,0.1,1.1
2020/10/31 5:00,Q,11.6,100,0,1
2020/10/31 6:00,Q,11.4,100,0,1.1
2020/10/31 7:00,Q,11.4,100,0,0.6
2020/10/31 8:00,Q,11.6,100,0,0.7
2020/10/31 9:00,Q,13.9,91,0,0.6
2020/10/31 10:00,Q,16.8,72,0,3.3
2020/10/31 11:00,Q,19.7,42,0,3.4
2020/10/31 12:00,Q,21,37,0,2.8
2020/10/31 13:00,Q,21.8,34,0,3.3
2020/10/31 14:00,Q,22.5,33,0,3.3
2020/10/31 15:00,Q,22.5,31,0,2.7
2020/10/31 16:00,Q,21.8,30,0,2.5
2020/10/31 17:00,Q,20.5,26,0,2
2020/10/31 18:00,Q,18.6,29,0,1.5
2020/10/31 19:00,Q,18,27,0,2.3
2020/10/31 20:00,Q,17.7,27,0,1.8
2020/10/31 21:00,Q,18.3,25,0,2.8
2020/10/31 22:00,Q,18.1,21,0,3.2
2020/10/31 23:00,Q,17.9,19,0,2.2
2020/11/1,Q,17.8,18,0,1.9
2020/11/1 2:00,Q,17.6,18,0,3.1
2020/11/1 3:00,Q,17.4,18,0,2.9
2020/11/1 4:00,Q,15.6,23,0,1.6
2020/11/1 5:00,Q,13.2,36,0,1
2020/11/1 6:00,Q,13.4,28,0,1.8
2020/11/1 7:00,Q,13.1,33,0,1.2
2020/11/1 8:00,Q,13.7,45,0,0.9
2020/11/1 9:00,Q,18.2,25,0,1
2020/11/1 10:00,Q,20.1,19,0,1.3
2020/11/1 11:00,Q,21.2,18,0,4.5
2020/11/1 12:00,Q,21,19,0,2.3
2020/11/1 13:00,Q,21.9,18,0,2.4
2020/11/1 14:00,Q,22.9,14,0,4.8
2020/11/1 15:00,Q,22.9,15,0,3
2020/11/1 16:00,Q,21.9,14,0,4.9
2020/11/1 17:00,Q,21,16,0,3.5
2020/11/1 18:00,Q,19.2,20,0,2
2020/11/1 19:00,Q,16.7,28,0,1.4
2020/11/1 20:00,Q,16,30,0,1.4
2020/11/1 21:00,Q,14.9,33,0,2.2
2020/11/2,Q,9.8,59,0,1
2020/11/1 23:00,Q,11.5,50,0,0.8
2020/11/2 1:00,Q,8.1,67,0,0.6
2020/11/2 3:00,Q,8.5,66,0,0.2
2020/11/2 2:00,Q,7.6,75,0,1.1
2020/11/2 4:00,Q,8.7,62,0,2.3
2020/11/2 5:00,Q,7.2,73,0,0.5
2020/11/2 7:00,Q,6.7,79,0,1
2020/11/2 6:00,Q,7.1,73,0,0.9
2020/11/2 8:00,Q,9,66,0,0.9
2020/11/2 9:00,Q,14.3,44,0,1.6
2020/11/2 10:00,Q,17.7,27,0,1.6
2020/11/2 11:00,Q,19.8,16,0,3.9
2020/11/2 12:00,Q,20.5,20,0,2.1
2020/11/2 13:00,Q,21.1,21,0,1.9
2020/11/2 14:00,Q,21.4,16,0,3.3
2020/11/2 15:00,Q,21.5,16,0,2.4
2020/11/2 16:00,Q,21.3,16,0,2
2020/11/2 17:00,Q,19.8,16,0,2.5
2020/11/2 18:00,Q,17.4,20,0,2.3
2020/11/2 19:00,Q,15.1,26,0,1.8
2020/11/2 20:00,Q,14.6,26,0,1.3
2020/11/2 21:00,Q,13.6,30,0,1.9
2020/11/2 22:00,Q,10.9,42,0,2
2020/11/2 23:00,Q,10.1,49,0,1.3
2020/11/3,Q,7.6,64,0,0.5
2020/11/3 1:00,Q,6.2,68,0,1.8
2020/11/3 2:00,Q,7.9,54,0,0.9
2020/11/3 3:00,Q,6.1,72,0,0.2
2020/11/3 4:00,Q,5.5,77,0,0.7
2020/11/3 5:00,Q,5.7,79,0,0.4
2020/11/3 6:00,Q,4.8,80,0,0.8
2020/11/3 7:00,Q,3.9,89,0,0.2
2020/11/3 8:00,Q,5.3,86,0,0.2
2020/11/3 9:00,Q,9.1,71,0,0.9
2020/11/3 10:00,Q,12.6,43,0,1
2020/11/3 11:00,Q,14.3,30,0,1.3
2020/11/3 12:00,Q,15,29,0,1.6
2020/11/3 14:00,Q,16.9,28,0,1.3
2020/11/3 15:00,Q,17,27,0,1.5
2020/11/3 16:00,Q,16.6,29,0,1.2
2020/11/3 17:00,Q,15.5,34,0,1.6
2020/11/3 18:00,Q,13,44,0,1
2020/11/3 20:00,Q,9.6,66,0,0
2020/11/3 21:00,Q,9,74,0,0
2020/11/3 22:00,Q,8.3,79,0,0.5
2020/11/3 23:00,Q,8,90,0,0.2
2020/11/4,Q,7.3,93,0,0
2020/11/4 1:00,Q,6.6,95,0,0
2020/11/4 3:00,Q,5.9,98,0,0.1
2020/11/4 4:00,Q,6.1,95,0,0.2
2020/11/4 5:00,Q,5.9,99,0,0
2020/11/4 6:00,Q,5.6,100,0,0.3
2020/11/4 7:00,Q,4.9,100,0,0.1
2020/11/4 8:00,Q,6.6,100,0,0.4
2020/11/4 9:00,Q,12,67,0,0.9
2020/11/4 10:00,Q,14.1,37,0,1.3
2020/11/4 11:00,Q,14.9,35,0,1.2
2020/11/4 12:00,Q,16.8,31,0,0.9
2020/11/4 13:00,Q,17.2,32,0,2
2020/11/4 14:00,Q,17.7,31,0,2.4
2020/11/4 15:00,Q,17.9,32,0,2
2020/11/4 16:00,Q,17.7,32,0,0.9
2020/11/4 17:00,Q,16.7,39,0,1.2
2020/11/4 18:00,Q,14.2,49,0,0.2
2020/11/4 19:00,Q,12.6,59,0,0
2020/11/4 20:00,Q,11.8,66,0,0.1
2020/11/4 21:00,Q,11,78,0,0.5
2020/11/4 22:00,Q,11.1,77,0,0.8
2020/11/4 23:00,Q,11.1,86,0,0.6
2020/11/5,Q,11.1,85,0,0.4
2020/11/5 1:00,Q,10.7,90,0,0.1
2020/11/5 2:00,Q,11.1,87,0,1.6
2020/11/5 3:00,Q,11.5,89,0,1
2020/11/5 4:00,Q,11.3,83,0,0.6
2020/11/5 5:00,Q,11.4,83,0,1
2020/11/5 6:00,Q,11.5,84,0,0.9
2020/11/5 7:00,Q,12.4,73,0,1
2020/11/5 8:00,Q,12.7,71,0,2.2
2020/11/5 11:00,Q,17.5,45,0,1.2
2020/11/5 12:00,Q,18.8,40,0,1.1
2020/11/5 14:00,Q,18.8,43,0,1.6
2020/11/5 15:00,Q,19,42,0,1.4
2020/11/5 16:00,Q,18.4,47,0,1.6
2020/11/5 17:00,Q,17.5,51,0,1
2020/11/5 18:00,Q,16.5,54,0,0.9
2020/11/5 19:00,Q,14.8,63,0,0
2020/11/5 20:00,Q,14,69,0,0
2020/11/5 21:00,Q,13.4,76,0,0
2020/11/5 22:00,Q,13.3,90,0,0
2020/11/5 23:00,Q,13.6,83,0,0.8
2020/11/6,Q,13.7,83,0,1.2
2020/11/6 1:00,Q,13,91,0,0.6
2020/11/6 2:00,Q,12.5,95,0,0.7
2020/11/6 3:00,Q,13.5,83,0,1
2020/11/6 4:00,Q,12.7,83,0,0.9
2020/11/6 5:00,Q,11.9,92,0,2.3
2020/11/6 6:00,Q,12.7,82,0,1.4
2020/11/6 7:00,Q,14.5,64,0,1.8
2020/11/6 8:00,Q,16.1,39,0,1.9
2020/11/6 9:00,Q,18.1,30,0,3.9
2020/11/6 10:00,Q,19.7,21,0,3.2
2020/11/6 11:00,Q,20.8,20,0,3.3
2020/11/6 12:00,Q,21.7,20,0,1.9
2020/11/6 13:00,Q,22.2,15,0,2.1
2020/11/6 14:00,Q,21.9,17,0,4
2020/11/6 15:00,Q,22.1,17,0,3.5
2020/11/6 16:00,Q,21.9,16,0,5.4
2020/11/6 18:00,Q,18.8,20,0,1.7
2020/11/6 19:00,Q,14.6,41,0,0.7
2020/11/6 20:00,Q,11.9,46,0,0.5
2020/11/6 21:00,Q,10.2,54,0,0.5
2020/11/6 22:00,Q,11.6,47,0,1.7
2020/11/6 23:00,Q,9.6,58,0,0.8
2020/11/7,Q,8.7,60,0,1.3
2020/11/7 1:00,Q,8.2,64,0,0.6
2020/11/7 2:00,Q,7,82,0,0.5
2020/11/7 3:00,Q,8,66,0,0.9
2020/11/7 4:00,Q,7.9,65,0,0.7
2020/11/7 5:00,Q,6.6,73,0,1.3
2020/11/7 7:00,Q,5.9,80,0,1.2
2020/11/7 8:00,Q,8.4,74,0,0.9
2020/11/7 9:00,Q,14.3,45,0,0.8
2020/11/7 10:00,Q,18.6,29,0,1.9
2020/11/7 12:00,Q,22.2,17,0,1.8
2020/11/7 13:00,Q,23.2,15,0,2.4
2020/11/7 14:00,Q,23.6,15,0,2
2020/11/7 15:00,Q,23.3,14,0,3.9
2020/11/7 16:00,Q,23.3,15,0,2.7
2020/11/7 17:00,Q,21.7,16,0,2.1
2020/11/7 18:00,Q,18.7,23,0,1.7
2020/11/7 19:00,Q,14.8,37,0,0.8
2020/11/7 20:00,Q,11.8,47,0,0
2020/11/7 21:00,Q,11,62,0,0.1
2020/11/7 22:00,Q,9.4,62,0,0.3
2020/11/7 23:00,Q,9.5,62,0,0.8
2020/11/8,Q,8.2,67,0,0.4
2020/11/8 1:00,Q,8.2,67,0,0.7
2020/11/8 2:00,Q,7.2,73,0,0.6
2020/11/8 3:00,Q,5.7,90,0,0.6
2020/11/8 4:00,Q,6,86,0,0.2
2020/11/8 5:00,Q,5.4,89,0,1
2020/11/8 7:00,Q,6.9,65,0,0.5
2020/11/8 8:00,Q,7.5,71,0,0.7
2020/11/8 19:00,Q,13.1,32,0,1.6
2020/11/9 4:00,Q,4.3,88,0,0.5
2020/11/8 20:00,Q,12.5,32,0,1.8
2020/11/8 21:00,Q,10.2,38,0,0.8
2020/11/8 14:00,Q,18.4,22,0,3.1
2020/11/8 22:00,Q,8.5,50,0,0.8
2020/11/8 13:00,Q,17.7,23,0,1.4
2020/11/9 2:00,Q,4.5,83,0,0.4
2020/11/9 3:00,Q,4.5,88,0,0.6
2020/11/8 9:00,Q,13.1,42,0,0.7
2020/11/8 17:00,Q,16.8,26,0,1.8
2020/11/8 18:00,Q,14.6,29,0,1.8
2020/11/9 5:00,Q,3.8,87,0,0.8
2020/11/8 12:00,Q,17.1,25,0,2.9
2020/11/8 10:00,Q,15.4,29,0,4.9
2020/11/9,Q,6.1,72,0,0
2020/11/8 11:00,Q,16.1,27,0,3.2
2020/11/8 23:00,Q,8,60,0,1
2020/11/9 1:00,Q,5.1,75,0,0.6
2020/11/8 15:00,Q,18.6,21,0,1.6
2020/11/8 16:00,Q,18,22,0,2.5
2020/11/9 6:00,Q,3.9,86,0,0.8
2020/11/9 7:00,Q,4.2,82,0,1
2020/11/9 8:00,Q,5.3,86,0,0.9
2020/11/9 9:00,Q,9,67,0,0.6
2020/11/9 10:00,Q,13,39,0,1.2
2020/11/9 11:00,Q,15.4,32,0,1.9
2020/11/9 12:00,Q,17.6,27,0,1.2
2020/11/9 13:00,Q,18.8,25,0,1.9
2020/11/9 14:00,Q,19.5,24,0,1.8
2020/11/9 15:00,Q,20.1,25,0,2.2
2020/11/9 16:00,Q,19.5,24,0,2.7
2020/11/9 17:00,Q,18,30,0,1.2
2020/11/10 1:00,Q,6.5,85,0,0
2020/11/10 5:00,Q,4.6,97,0,0
2020/11/10 3:00,Q,5.4,95,0,0.6
2020/11/10 6:00,Q,4.2,99,0,0.2
2020/11/10 4:00,Q,4.9,96,0,0.8
2020/11/10 8:00,Q,5.5,100,0,0.4
2020/11/10 7:00,Q,4.3,99,0,0.8
2020/11/10 9:00,Q,9.6,75,0,0.6
2020/11/10 10:00,Q,13,46,0,1.6
2020/11/10 11:00,Q,14.3,42,0,1.6
2020/11/10 12:00,Q,15.7,39,0,1.8
2020/11/10 13:00,Q,17.1,40,0,2.1
2020/11/10 14:00,Q,18,37,0,2.9
2020/11/10 15:00,Q,18.5,36,0,3.2
2020/11/10 16:00,Q,18.4,37,0,2.2
2020/11/10 17:00,Q,17.2,40,0,1.6
2020/11/10 18:00,Q,13.5,55,0,0.5
2020/11/10 19:00,Q,12,59,0,0.6
2020/11/10 20:00,Q,10.9,68,0,0.8
2020/11/10 21:00,Q,9.3,86,0,0.5
2020/11/10 22:00,Q,8.6,91,0,0.6
2020/11/10 23:00,Q,7.7,96,0,0.1
2020/11/11,Q,7.9,96,0,0.9
2020/11/11 1:00,Q,7,99,0,0.3
2020/11/11 2:00,Q,6.5,100,0,0
2020/11/11 3:00,Q,6,100,0,0
2020/11/11 4:00,Q,5.5,100,0,0.3
2020/11/11 5:00,Q,5.7,100,0,0.3
2020/11/11 6:00,Q,6.5,100,0,0
2020/11/11 7:00,Q,7,100,0,0.2
2020/11/11 8:00,Q,8.2,100,0,0.8
2020/11/11 9:00,Q,10.6,85,0,0.3
2020/11/11 11:00,Q,15.3,46,0,1.3
2020/11/11 12:00,Q,17,44,0,2.4
2020/11/11 13:00,Q,18,40,0,1.5
2020/11/11 14:00,Q,19.1,37,0,2.5
2020/11/11 15:00,Q,19.2,38,0,2.4
2020/11/11 16:00,Q,18.5,40,0,2.4
2020/11/11 17:00,Q,16.9,48,0,0.8
2020/11/11 18:00,Q,13.9,59,0,0
2020/11/11 19:00,Q,12.3,68,0,0.4
2020/11/11 20:00,Q,11.8,71,0,1.2
2020/11/11 21:00,Q,11.9,69,0,0.9
2020/11/11 22:00,Q,10.8,74,0,0.4
2020/11/11 23:00,Q,9.4,91,0,0.3
2020/11/12,Q,8.7,94,0,0.4
2020/11/12 1:00,Q,7.9,100,0,0.4
2020/11/12 2:00,Q,7.6,100,0,0
2020/11/12 3:00,Q,7.3,100,0,0
2020/11/12 4:00,Q,6.9,100,0,0.2
2020/11/12 5:00,Q,6.4,100,0,0.4
2020/11/12 6:00,Q,6.3,100,0,0
2020/11/12 7:00,Q,6,100,0,0.5
2020/11/12 8:00,Q,7.5,100,0,0.8
2020/11/12 9:00,Q,12.3,88,0,0.6
2020/11/12 10:00,Q,15.5,52,0,1.8
2020/11/12 11:00,Q,17.5,43,0,2.7
2020/11/12 12:00,Q,18.9,40,0,2.7
2020/11/12 13:00,Q,20.8,36,0,2.4
2020/11/12 15:00,Q,22.3,33,0,1.4
2020/11/12 16:00,Q,22.2,34,0,0.6
2020/11/12 17:00,Q,20.1,44,0,1.2
2020/11/12 18:00,Q,17.8,51,0,1.8
2020/11/12 19:00,Q,15,62,0,0.9
2020/11/12 20:00,Q,14.8,63,0,1.1
2020/11/12 21:00,Q,13.5,67,0,1
2020/11/12 23:00,Q,13.4,66,0,1
2020/11/13,Q,13.7,65,0,0.8
2020/11/13 1:00,Q,12.1,83,0,0.6
2020/11/13 2:00,Q,11.1,88,0,0.6
2020/11/13 3:00,Q,10.1,98,0,0.7
2020/11/13 4:00,Q,9.9,94,0,1
2020/11/13 5:00,Q,9.6,97,0,0.8
2020/11/13 6:00,Q,10.2,94,0,1.2
2020/11/13 7:00,Q,9.7,96,0,0.5
2020/11/13 8:00,Q,10.6,94,0,0
2020/11/13 9:00,Q,12.3,80,0,0
2020/11/13 10:00,Q,14.6,63,0,2.6
2020/11/13 11:00,Q,15.6,53,0,2.1
2020/11/13 12:00,Q,16.4,46,0,1.8
2020/11/13 13:00,Q,17.1,40,0,2.7
2020/11/13 14:00,Q,17.9,35,0,4.2
2020/11/13 15:00,Q,18.2,32,0,2.6
2020/11/13 16:00,Q,17.9,30,0,4.2
2020/11/13 18:00,Q,13.8,44,0,0.9
2020/11/13 19:00,Q,13.2,42,0,1.3
2020/11/13 20:00,Q,12.9,43,0,1.8
2020/11/13 21:00,Q,11.5,47,0,0.8
2020/11/13 22:00,Q,12.3,40,0,2.4
2020/11/13 23:00,Q,12.2,39,0,1.8
2020/11/14,Q,11.5,42,0,1.1
2020/11/14 1:00,Q,9.7,53,0,0.8
2020/11/14 2:00,Q,8.8,58,0,1.2
2020/11/14 3:00,Q,7.5,69,0,0.7
2020/11/14 4:00,Q,7.3,70,0,0.9
2020/11/14 5:00,Q,6.6,75,0,0.8
2020/11/14 6:00,Q,5.9,85,0,0
2020/11/14 9:00,Q,9.7,84,0,0
2020/11/14 11:00,Q,14.5,53,0,3.1
2020/11/14 12:00,Q,15.5,54,0,2.6
2020/11/14 13:00,Q,16.5,53,0,1.6
2020/11/14 14:00,Q,17.4,53,0,2.7
2020/11/14 15:00,Q,17.3,53,0,3.7
2020/11/14 16:00,Q,17,55,0,2.8
2020/11/14 18:00,Q,15.4,61,0,1.5
2020/11/14 19:00,Q,14.7,64,0,2.3
2020/11/14 20:00,Q,14,67,0,1.4
2020/11/14 21:00,Q,13.6,69,0,1.7
2020/11/14 22:00,Q,12.1,77,0,0.6
2020/11/14 23:00,Q,10.5,96,0,0.3
2020/11/15,Q,9.4,99,0,0.7
2020/11/15 1:00,Q,8.9,100,0,0.4
2020/11/15 2:00,Q,7.9,100,0,0
2020/11/15 3:00,Q,7.7,100,0,0
2020/11/15 4:00,Q,7.5,100,0,0.9
2020/11/15 5:00,Q,7.2,100,0,0.8
2020/11/15 6:00,Q,7.1,100,0,0.7
2020/11/15 7:00,Q,6.8,100,0,0.6
2020/11/15 8:00,Q,7.1,100,0,0.4
2020/11/15 9:00,Q,10.6,100,0,0
2020/11/15 10:00,Q,14.1,73,0,1.1
2020/11/15 11:00,Q,15.5,63,0,1.7
2020/11/15 12:00,Q,17.1,57,0,3.7
2020/11/15 13:00,Q,18.2,51,0,3
2020/11/15 14:00,Q,18.9,50,0,3.2
2020/11/15 16:00,Q,18,50,0,1.5
2020/11/15 17:00,Q,17.1,55,0,1.5
2020/11/15 18:00,Q,15.9,59,0,1.2
2020/11/15 19:00,Q,15.2,61,0,1.9
2020/11/15 20:00,Q,13.7,66,0,0.9
2020/11/15 21:00,Q,12.3,74,0,1.4
2020/11/15 22:00,Q,11.2,79,0,0.9
2020/11/15 23:00,Q,9.8,97,0,0.2
2020/11/16,Q,8.8,100,0,0.6
2020/11/16 2:00,Q,9.8,100,0,1.2
2020/11/16 3:00,Q,9.9,99,0,0.9
2020/11/16 4:00,Q,12.3,91,0,1.9
2020/11/16 5:00,Q,12,94,0,1.1
2020/11/16 6:00,Q,11.7,96,0,1
2020/11/16 7:00,Q,11.6,99,0,0.6
2020/11/16 8:00,Q,12.7,96,0,2.3
2020/11/16 9:00,Q,13.2,95,0,1.9
2020/11/16 11:00,Q,14.7,85,0,3.5
2020/11/16 12:00,Q,16.4,73,0,4.2
2020/11/16 13:00,Q,16.9,73,0,5.5
2020/11/16 14:00,Q,17.6,69,0,4.5
2020/11/16 15:00,Q,17.3,71,0,3.9
2020/11/16 16:00,Q,17.2,69,0,4.5
2020/11/16 17:00,Q,16.5,72,0,6.8
2020/11/16 18:00,Q,15.7,78,0,4.6
2020/11/16 19:00,Q,15.1,85,0,4.5
2020/11/16 20:00,Q,14.8,85,0,4
2020/11/16 21:00,Q,14.7,84,0,2.1
2020/11/16 22:00,Q,14.7,83,0,2.7
2020/11/17,Q,14.6,83,0,2.7
2020/11/17 1:00,Q,14.5,84,0,3.6
2020/11/17 2:00,Q,14.4,84,0,2.8
2020/11/17 3:00,Q,13.6,94,0,3
2020/11/17 4:00,Q,12.3,100,0.1,3.1
2020/11/17 5:00,Q,12.3,100,0.1,3.6
2020/11/17 6:00,Q,12.4,100,0,4.7
2020/11/17 7:00,Q,12.3,100,0,3.4
2020/11/17 8:00,Q,12.2,100,0.1,2.9
2020/11/17 9:00,Q,12.2,100,0.7,3.2
2020/11/17 10:00,Q,12.3,100,0.3,2.8
2020/11/17 11:00,Q,12.3,100,0.2,2.2
2020/11/17 12:00,Q,12.2,100,0.4,3.1
2020/11/17 13:00,Q,12.3,100,0.4,3.8
2020/11/17 14:00,Q,12.4,100,0.4,3
2020/11/17 15:00,Q,12.4,100,0.3,2.5
2020/11/17 16:00,Q,12.5,100,0.5,1.9
2020/11/17 17:00,Q,12.4,100,1.7,4
2020/11/17 18:00,Q,12.5,100,1.1,2.8
2020/11/17 19:00,Q,12.3,100,0.4,1.6
2020/11/17 20:00,Q,12.1,100,1.3,1.7
2020/11/17 21:00,Q,12.1,100,2.2,1.5
2020/11/17 22:00,Q,12.1,100,1.2,0.6
2020/11/18,Q,11.9,100,1.1,1
2020/11/18 1:00,Q,12.2,100,1.3,1
2020/11/18 2:00,Q,12.4,100,0.7,0.5
2020/11/18 3:00,Q,12.4,100,0.2,0.9
2020/11/18 4:00,Q,12.5,100,0.1,1
2020/11/18 5:00,Q,12.5,100,0.9,0.6
2020/11/18 6:00,Q,12.5,100,0.1,1
2020/11/18 7:00,Q,13.2,100,0,2.3
2020/11/18 8:00,Q,13.9,89,0,4.4
2020/11/18 9:00,Q,14.2,85,0,3.8
2020/11/18 10:00,Q,14.3,80,0,4.7
2020/11/18 11:00,Q,14.6,75,0,5
2020/11/18 12:00,Q,16.4,66,0,5
2020/11/18 13:00,Q,17.5,59,0,4.5
2020/11/18 14:00,Q,17.8,53,0,4.6
2020/11/18 15:00,Q,17.5,48,0,3.3
2020/11/18 16:00,Q,16.8,51,0,3.6
2020/11/18 17:00,Q,16.2,51,0,1.7
2020/11/18 18:00,Q,15.6,46,0,3.3
2020/11/18 19:00,Q,14.9,45,0,4.3
2020/11/18 20:00,Q,15,41,0,4
2020/11/18 21:00,Q,14.2,43,0,3.7
2020/11/18 22:00,Q,13.8,43,0,1.8
2020/11/18 23:00,Q,13.5,45,0,3.9
2020/11/19,Q,10.9,62,0,1.3
2020/11/19 1:00,Q,12.6,46,0,3.7
2020/11/19 2:00,Q,11.1,54,0,2.2
2020/11/19 3:00,Q,12.2,46,0,3.3
2020/11/19 4:00,Q,12.1,46,0,1.6
2020/11/19 5:00,Q,11.7,46,0,3.7
2020/11/19 7:00,Q,11.9,45,0,3.5
2020/11/19 6:00,Q,11.7,46,0,2.6
2020/11/19 9:00,Q,11.8,50,0,2.4
2020/11/19 8:00,Q,10.9,52,0,1.9
2020/11/19 10:00,Q,13.5,47,0,1.7
2020/11/19 11:00,Q,14.7,41,0,1.7
2020/11/19 12:00,Q,15,39,0,1.3
2020/11/19 13:00,Q,16.3,38,0,1.7
2020/11/17 23:00,Q,12,100,1,1.3
2020/11/19 15:00,Q,17.8,32,0,2.4
2020/11/19 16:00,Q,17.4,33,0,2.8
2020/11/19 17:00,Q,16.1,38,0,1.8
2020/11/19 14:00,Q,16.3,37,0,2.8
2020/11/19 18:00,Q,12.3,56,0,0.7
2020/11/19 19:00,Q,10.5,64,0,1.4
2020/11/19 20:00,Q,8.8,83,0,0.5
2020/11/19 21:00,Q,9,69,0,0.3
2020/11/19 22:00,Q,11,68,0,3
2020/11/19 23:00,Q,10.4,73,0,2.2
2020/11/20,Q,9.9,82,0,3.3
2020/11/20 1:00,Q,9.3,83,0,3.6
2020/11/20 2:00,Q,9.4,84,0,2.8
2020/11/20 3:00,Q,9.5,85,0,2.9
2020/11/20 4:00,Q,9.4,86,0,2.7
2020/11/20 5:00,Q,9.3,84,0,2.9
2020/11/20 6:00,Q,9.3,81,0,2.9
2020/11/20 7:00,Q,9,74,0,4
2020/11/20 8:00,Q,8.8,75,0,3.2
2020/11/20 9:00,Q,8.8,80,0,2.8
2020/11/20 10:00,Q,9,74,0,3.5
2020/11/20 11:00,Q,8.8,72,0,4.5
2020/11/20 12:00,Q,8.7,66,0,4.7
2020/11/20 13:00,Q,8.6,63,0,4.7
2020/11/20 14:00,Q,8.4,58,0,4.5
2020/11/20 15:00,Q,8.5,56,0,4.8
2020/11/20 16:00,Q,8.3,59,0,3.2
2020/11/20 17:00,Q,8.1,61,0,3.4
2020/11/20 18:00,Q,7.9,63,0,2.6
2020/11/20 19:00,Q,7.8,62,0,2.7
2020/11/20 20:00,Q,7.7,66,0,2.1
2020/11/20 21:00,Q,7.5,70,0,1.9
2020/11/20 22:00,Q,6.9,81,0.2,1.2
2020/11/20 23:00,Q,5.7,94,1.6,3.7
2020/11/21,Q,4.9,97,3.6,3
2020/11/21 1:00,Q,4.4,100,2.6,1.6
2020/11/21 2:00,Q,3.8,100,1.6,2
2020/11/21 3:00,Q,3.8,100,1.1,1.1
2020/11/21 4:00,Q,3.9,100,0.8,1.6
2020/11/21 5:00,Q,3.8,100,0.3,0.6
2020/11/21 6:00,Q,4.1,100,0,1.2
2020/11/21 7:00,Q,4.2,100,0,0.5
2020/11/21 8:00,Q,4.3,100,0,0.9
2020/11/21 9:00,Q,4.6,99,0,1.6
2020/11/21 10:00,Q,5,97,0,1.2
2020/11/21 11:00,Q,5.2,97,0,1
2020/11/21 12:00,Q,5.6,91,0,0.7
2020/11/21 13:00,Q,6,90,0,0.7
2020/11/21 14:00,Q,6.1,91,0,1.2
2020/11/21 15:00,Q,6.3,92,0,1.3
2020/11/21 16:00,Q,6.5,90,0,0.7
2020/11/21 17:00,Q,6.7,86,0,2.1
2020/11/21 18:00,Q,6.4,95,0,1.1
2020/11/21 19:00,Q,6.5,95,0,1.1
2020/11/21 20:00,Q,6.8,95,0,0.7
2020/11/21 21:00,Q,6.6,99,0.1,1.4
2020/11/21 22:00,Q,6.5,100,0.2,1.3
2020/11/21 23:00,Q,6.3,100,0,0.7
2020/11/22,Q,6.6,77,0,2.2
2020/11/22 1:00,Q,7.1,76,0,2.2
2020/11/22 2:00,Q,7,71,0,1.8
2020/11/22 3:00,Q,6.8,81,0,0.9
2020/11/22 4:00,Q,6.6,75,0,1
2020/11/22 5:00,Q,6.9,58,0,1.6
2020/11/22 6:00,Q,6.7,53,0,1.8
2020/11/22 7:00,Q,6.2,52,0,1
2020/11/22 8:00,Q,6,50,0,1.5
2020/11/22 9:00,Q,6.2,48,0,1.9
2020/11/22 10:00,Q,7.3,44,0,2.7
2020/11/22 11:00,Q,8.3,41,0,2.3
2020/11/22 12:00,Q,9.3,40,0,2.5
2020/11/22 13:00,Q,10,37,0,1.9
2020/11/22 14:00,Q,9.5,38,0,1.7
2020/11/22 15:00,Q,9.2,39,0,2.5
2020/11/22 16:00,Q,8.4,66,0,3.7
2020/11/22 17:00,Q,6.9,84,0,3
2020/11/22 18:00,Q,6.3,90,0,2.7
2020/11/22 19:00,Q,5.5,92,0,2.6
2020/11/22 20:00,Q,5.3,89,0,1.5
2020/11/22 21:00,Q,4.9,88,0,0.5
2020/11/22 22:00,Q,4.8,88,0,0.9
2020/11/22 23:00,Q,4.1,93,0,0.5
2020/11/23,Q,3.7,99,0,0.6
2020/11/23 1:00,Q,3.8,96,0,0.7
2020/11/23 2:00,Q,2.7,100,0,0.3
2020/11/23 3:00,Q,1.8,100,0,1
2020/11/23 4:00,Q,3.3,99,0,1.8
2020/11/23 5:00,Q,3.2,98,0,0.7
2020/11/23 6:00,Q,3.2,99,0,0.7
2020/11/23 7:00,Q,3.3,97,0,0.8
2020/11/23 8:00,Q,3.6,97,0,0.4
